Gene stable ID,Gene name,NCBI gene (formerly Entrezgene) ID
ENSMUSG00000104401,Gm20750,622124
ENSMUSG00000020787,P2rx1,18436
ENSMUSG00000004328,Hif3a,53417
ENSMUSG00000030116,Mfap5,50530
ENSMUSG00000047250,Ptgs1,19224
ENSMUSG00000106053,Gm20752,624759
ENSMUSG00000121503,H2-K2,630499
ENSMUSG00000104109,Gm30292,102632139
ENSMUSG00000065752,Gm23344,115487262
ENSMUSG00000064918,Gm22571,115487260
ENSMUSG00000119765,Gm23136,115487263
ENSMUSG00000064514,Gm22455,115487261
ENSMUSG00000032398,Snapc5,330959
ENSMUSG00000113163,Or1j8,666118
ENSMUSG00000004936,Map2k1,26395
ENSMUSG00000020176,Grb10,14783
ENSMUSG00000026921,Egfl7,353156
ENSMUSG00000097523,1700022N22Rik,69431
ENSMUSG00000066760,Psg16,26436
ENSMUSG00000040627,Aicda,11628
ENSMUSG00000123441,Gm32900,102635610
ENSMUSG00000030284,Creld1,171508
ENSMUSG00000110035,Gm30931,102632998
ENSMUSG00000053228,Ceacam3,384557
ENSMUSG00000023159,Psg29,114872
ENSMUSG00000041117,Ccdc8,434130
ENSMUSG00000097405,D630044L22Rik,240054
ENSMUSG00000035337,Uchl4,93841
ENSMUSG00000029885,Moxd2,194357
ENSMUSG00000032397,Tipin,66131
ENSMUSG00000085197,1700125H03Rik,73609
ENSMUSG00000101438,Gm19412,100502849
ENSMUSG00000051936,Prss58,232717
ENSMUSG00000029883,Prss59,73481
ENSMUSG00000088254,Gm24289,115487307
ENSMUSG00000032396,Dis3l,213550
ENSMUSG00000074388,Gm5544,433632
ENSMUSG00000121341,Psg-ps1,232919
ENSMUSG00000094808,1810009J06Rik,73626
ENSMUSG00000022102,Dok2,13449
ENSMUSG00000034210,Efcab14,230648
ENSMUSG00000096525,Gm2663,100040208
ENSMUSG00000120173,Gm56774,105246757
ENSMUSG00000117036,Gm33890,102636965
ENSMUSG00000020785,Camkk1,55984
ENSMUSG00000029882,Prss3b,67373
ENSMUSG00000121640,4932415M13Rik,211496
ENSMUSG00000110369,Gm45349,105243166
ENSMUSG00000099528,2410012E07Rik,73648
ENSMUSG00000022103,Gfra2,14586
ENSMUSG00000058761,Rnf169,108937
ENSMUSG00000090307,1700071M16Rik,73504
ENSMUSG00000035211,Xrra1,446101
ENSMUSG00000020867,Spata20,217116
ENSMUSG00000109260,Gm30954,102633030
ENSMUSG00000085810,Gm16325,100286843
ENSMUSG00000096679,Or5p73,258304
ENSMUSG00000020783,Ncbp3,66874
ENSMUSG00000054106,Try4,22074
ENSMUSG00000044556,Tex38,75173
ENSMUSG00000028710,Atpaf1,230649
ENSMUSG00000058014,Or5p76,258734
ENSMUSG00000089633,A230009B12Rik,319750
ENSMUSG00000036938,Try5,103964
ENSMUSG00000060759,Or52n4b,259143
ENSMUSG00000032024,Clmp,71566
ENSMUSG00000060105,Or56b1b,258163
ENSMUSG00000087625,4930419G24Rik,73874
ENSMUSG00000115139,Gm4251,100043132
ENSMUSG00000071521,Try10,436522
ENSMUSG00000062712,Or2j6,258955
ENSMUSG00000026073,Il1r2,16178
ENSMUSG00000071519,Prss3,22073
ENSMUSG00000063823,Or13a21,259028
ENSMUSG00000015656,Hspa8,15481
ENSMUSG00000056883,Or12j4,258056
ENSMUSG00000058119,Prss1l,436523
ENSMUSG00000115286,4930429C20Rik,73857
ENSMUSG00000005947,Itgae,16407
ENSMUSG00000068950,Or1j10,258949
ENSMUSG00000028709,Mob3c,100465
ENSMUSG00000063230,Or13a22,258956
ENSMUSG00000098197,BC051537,414076
ENSMUSG00000094464,Or1j11,258951
ENSMUSG00000094266,Or1j12,258953
ENSMUSG00000071517,Prss3l,100040233
ENSMUSG00000028708,Mknk1,17346
ENSMUSG00000001768,Rin2,74030
ENSMUSG00000001768,Rin2,408057
ENSMUSG00000115304,4930434J06Rik,74667
ENSMUSG00000065865,Gm24030,115487666
ENSMUSG00000052508,Or12j5,258513
ENSMUSG00000086010,Gm15318,102631757
ENSMUSG00000054360,Bsx,244813
ENSMUSG00000101303,B020011L13Rik,547097
ENSMUSG00000036402,Gng12,14701
ENSMUSG00000095901,Or13a24,258201
ENSMUSG00000090553,Snrpe,20643
ENSMUSG00000093942,Or13a18,18345
ENSMUSG00000105337,1700094M23Rik,75001
ENSMUSG00000096069,Or13a28,18362
ENSMUSG00000094985,Topaz1,671232
ENSMUSG00000094819,Or13a20,258962
ENSMUSG00000059136,Or13a25,258963
ENSMUSG00000066122,Or13a17,18344
ENSMUSG00000057997,Or13a26,258964
ENSMUSG00000107504,Gm35549,102639178
ENSMUSG00000094410,Zbed6,667118
ENSMUSG00000117004,Gm38593,102642041
ENSMUSG00000073960,Or51f1d,258752
ENSMUSG00000036768,Kif15,209737
ENSMUSG00000073959,Or52r1c,259056
ENSMUSG00000078080,Or51f1e,259091
ENSMUSG00000066268,Or51a5,259115
ENSMUSG00000033487,Fndc3a,319448
ENSMUSG00000065540,Mir126a,387145
ENSMUSG00000036390,Gadd45a,13197
ENSMUSG00000075387,Or1j13,258952
ENSMUSG00000105799,Mir126b,102465787
ENSMUSG00000051362,Or52e2,259054
ENSMUSG00000111869,Or1j14,258950
ENSMUSG00000063615,Or51b17,18366
ENSMUSG00000110259,Or51b6,18365
ENSMUSG00000096822,Or1j15,258621
ENSMUSG00000051998,Lax1,240754
ENSMUSG00000042219,Or51m1,258961
ENSMUSG00000073938,Or51ai2,259123
ENSMUSG00000059251,Or1j16,258947
ENSMUSG00000073937,Or51k2,258351
ENSMUSG00000094764,Or1j17,258940
ENSMUSG00000036371,Serbp1,66870
ENSMUSG00000094520,Or51q1,259122
ENSMUSG00000111863,Or1j18,258945
ENSMUSG00000026463,Atp2b4,381290
ENSMUSG00000026922,Agpat2,67512
ENSMUSG00000094063,Or51q1c,259124
ENSMUSG00000073774,Kncn,654462
ENSMUSG00000066263,Or51k1,259088
ENSMUSG00000117139,Gm35692,102639361
ENSMUSG00000028707,Dmbx1,140477
ENSMUSG00000096773,Or52e8b,258147
ENSMUSG00000050107,Haspin,14841
ENSMUSG00000005950,P2rx5,94045
ENSMUSG00000073915,Or52e7,259099
ENSMUSG00000097049,6530411M01Rik,67791
ENSMUSG00000073914,Or52e4,258355
ENSMUSG00000073913,Or52e5,258753
ENSMUSG00000126313,Gm46609,108168359
ENSMUSG00000049315,Or1j19,258946
ENSMUSG00000096029,Or56a3,259046
ENSMUSG00000111021,Or1j21,18350
ENSMUSG00000034171,Faah,14073
ENSMUSG00000002728,Naa20,67877
ENSMUSG00000095248,Or56a3b,404318
ENSMUSG00000104766,4930573H18Rik,75888
ENSMUSG00000115532,Gm41206,105245816
ENSMUSG00000073906,Or52w1,258352
ENSMUSG00000047260,Emc6,66048
ENSMUSG00000044465,Fhip1b,74349
ENSMUSG00000040158,Tax1bp3,76281
ENSMUSG00000020173,Cobl,12808
ENSMUSG00000094613,A630076J17Rik,319929
ENSMUSG00000122086,Gm30244,102632075
ENSMUSG00000075384,Or1j1,18328
ENSMUSG00000110945,Gm9856,100126228
ENSMUSG00000036186,Dipk1b,56279
ENSMUSG00000066233,Tmem42,66079
ENSMUSG00000023156,Rpp14,67053
ENSMUSG00000086833,Gm12440,102634753
ENSMUSG00000144287,Htd2,109729085
ENSMUSG00000028706,Nsun4,72181
ENSMUSG00000097424,1700030M09Rik,72259
ENSMUSG00000100572,2410021H03Rik,69750
ENSMUSG00000025787,Tgm4,331046
ENSMUSG00000097052,Snora43,100306955
ENSMUSG00000077192,Snora17,100306954
ENSMUSG00000050015,Or1j4,258620
ENSMUSG00000098552,Gm27217,108168350
ENSMUSG00000092196,Gm38505,102638008
ENSMUSG00000075383,Or1n1,258944
ENSMUSG00000026919,Lcn4,16821
ENSMUSG00000117384,C330024C12Rik,399626
ENSMUSG00000018341,Il12rb2,16162
ENSMUSG00000053146,Or1j20,258942
ENSMUSG00000117175,Gm20098,100504169
ENSMUSG00000063882,Uqcrh,66576
ENSMUSG00000110013,1190028D05Rik,330767
ENSMUSG00000075382,Or1n1b,258943
ENSMUSG00000001767,Crnkl1,66877
ENSMUSG00000028703,Lrrc41,230654
ENSMUSG00000032267,Usp28,235323
ENSMUSG00000117364,4933400B14Rik,71052
ENSMUSG00000055088,Or1n2,258941
ENSMUSG00000015787,Abo,80908
ENSMUSG00000028702,Rad54l,19366
ENSMUSG00000074469,Gm15348,100038554
ENSMUSG00000036160,Surf6,20935
ENSMUSG00000117358,Gm31645,102633946
ENSMUSG00000075378,Or12k8,258365
ENSMUSG00000098606,Mir6903,102466206
ENSMUSG00000015776,Med22,20933
ENSMUSG00000077377,Gm25168,115485792
ENSMUSG00000025925,Terf1,21749
ENSMUSG00000078611,Gm5901,100503879
ENSMUSG00000062751,Prss1,114228
ENSMUSG00000030897,Cnga4,233649
ENSMUSG00000028700,Pomgnt1,68273
ENSMUSG00000028700,Pomgnt1,76786
ENSMUSG00000075377,Or1b1,259053
ENSMUSG00000057163,Prss2,22072
ENSMUSG00000074136,4930513N10Rik,319960
ENSMUSG00000037060,Cavin3,109042
ENSMUSG00000059429,Or1l4,258656
ENSMUSG00000032719,Sbspon,226866
ENSMUSG00000032264,Zw10,26951
ENSMUSG00000068947,Or1af1,236509
ENSMUSG00000052974,Cyp2f2,13107
ENSMUSG00000037143,Cfap61,78774
ENSMUSG00000067795,4930444P10Rik,75799
ENSMUSG00000089034,Gm22156,115485857
ENSMUSG00000088509,Gm22789,115485853
ENSMUSG00000084135,Pom121l12,432536
ENSMUSG00000119754,Gm24707,115487839
ENSMUSG00000089359,Gm25490,115485844
ENSMUSG00000043716,Rpl7,19989
ENSMUSG00000005949,Ctns,83429
ENSMUSG00000078787,Cyp2t4,384724
ENSMUSG00000032268,Tmprss5,80893
ENSMUSG00000058709,Egln2,112406
ENSMUSG00000025921,Rdh10,98711
ENSMUSG00000053291,Rab4b,19342
ENSMUSG00000128076,1110058D11Rik,68771
ENSMUSG00000025920,Stau2,29819
ENSMUSG00000093311,Mir3965,100628570
ENSMUSG00000098970,Gm27549,115490463
ENSMUSG00000029869,Ephb6,13848
ENSMUSG00000023079,Gtf2ird1,57080
ENSMUSG00000084848,4933408N05Rik,71122
ENSMUSG00000048834,Vstm2a,211739
ENSMUSG00000106583,4930447N08Rik,71647
ENSMUSG00000093348,Mir3101,100526505
ENSMUSG00000089661,Mia,12587
ENSMUSG00000100738,2010106C02Rik,72104
ENSMUSG00000061479,Snrpa,53607
ENSMUSG00000118972,Gm22306,115489659
ENSMUSG00000049018,Or5c1,258371
ENSMUSG00000062647,Rpl7a,27176
ENSMUSG00000005951,Shpk,74637
ENSMUSG00000032259,Drd2,13489
ENSMUSG00000108888,Gm45231,664858
ENSMUSG00000029868,Trpv6,64177
ENSMUSG00000109277,Gm39121,105243109
ENSMUSG00000078974,Sec61g,20335
ENSMUSG00000032257,Ankk1,244859
ENSMUSG00000062046,5730460C07Rik,70594
ENSMUSG00000078786,Actmap,414069
ENSMUSG00000036899,Trpv5,194352
ENSMUSG00000068154,Insm1,53626
ENSMUSG00000104557,Gm36520,102640465
ENSMUSG00000009030,Pdcl,67466
ENSMUSG00000040219,Ttc12,235330
ENSMUSG00000080533,Mir1191,100316839
ENSMUSG00000003752,Itpkc,233011
ENSMUSG00000003762,Coq8b,76889
ENSMUSG00000065258,Gm23969,115489598
ENSMUSG00000064829,Gm22879,115489587
ENSMUSG00000065295,Gm24134,115489586
ENSMUSG00000005102,Eif2ak4,27103
ENSMUSG00000085464,Gm16208,102637442
ENSMUSG00000119782,Gm25698,115487936
ENSMUSG00000029867,Llcfc1,76606
ENSMUSG00000001506,Col1a1,12842
ENSMUSG00000104543,Gm6602,625585
ENSMUSG00000029866,Kel,23925
ENSMUSG00000106183,Mir101c,100628572
ENSMUSG00000108848,4933430N04Rik,71249
ENSMUSG00000023093,Pate12,639025
ENSMUSG00000090710,Pate11,671003
ENSMUSG00000074448,Pate9,434396
ENSMUSG00000091248,Pate8,100312948
ENSMUSG00000070313,Pate14,235973
ENSMUSG00000045479,Or9a2,258569
ENSMUSG00000030177,Ccdc77,67200
ENSMUSG00000098590,Vsig10l2,115487164
ENSMUSG00000063160,Numbl,18223
ENSMUSG00000032101,Ddx25,30959
ENSMUSG00000089832,Shkbp1,192192
ENSMUSG00000097781,9330136K24Rik,319870
ENSMUSG00000032103,Pus3,67049
ENSMUSG00000028701,Lurap1,68075
ENSMUSG00000050555,Hyls1,76832
ENSMUSG00000028699,Tspan1,66805
ENSMUSG00000028177,1810013D15Rik,69042
ENSMUSG00000074452,Pate2,330921
ENSMUSG00000030180,Kdm5a,214899
ENSMUSG00000055900,Tmem69,230657
ENSMUSG00000028693,Nasp,50927
ENSMUSG00000032099,Pate4,56872
ENSMUSG00000005952,Trpv1,193034
ENSMUSG00000094995,Pate3,100312956
ENSMUSG00000091215,Pate1,100312987
ENSMUSG00000091174,Pate10,100312949
ENSMUSG00000090738,Pate7,100312986
ENSMUSG00000032108,Pate6,68171
ENSMUSG00000040466,Blvrb,233016
ENSMUSG00000038311,2410017I17Rik,675325
ENSMUSG00000047980,Pate5,77080
ENSMUSG00000098705,Gm3428,100041605
ENSMUSG00000078934,Pate13,77908
ENSMUSG00000055200,Sertad3,170742
ENSMUSG00000091411,Gm5916,546123
ENSMUSG00000008384,Sertad1,55942
ENSMUSG00000098390,Gm3434,100041618
ENSMUSG00000053198,Prx,19153
ENSMUSG00000010607,Pigyl,66268
ENSMUSG00000093460,Six3os1,100043902
ENSMUSG00000098797,Mir6344,102466629
ENSMUSG00000074472,Zfp872,619310
ENSMUSG00000055980,Irs1,16367
ENSMUSG00000026142,Rhbdd1,76867
ENSMUSG00000057982,Zfp809,235047
ENSMUSG00000028692,Akr1a1,58810
ENSMUSG00000020122,Egfr,13649
ENSMUSG00000040424,Hipk4,233020
ENSMUSG00000062794,Zfp599,235048
ENSMUSG00000084454,Gm24592,115489324
ENSMUSG00000071226,Cecr2,330409
ENSMUSG00000111205,Gm39307,105243360
ENSMUSG00000066829,Zfp810,235050
ENSMUSG00000003363,Pld3,18807
ENSMUSG00000004768,Rab23,19335
ENSMUSG00000065185,Gm25137,115490098
ENSMUSG00000028691,Prdx1,18477
ENSMUSG00000036777,Anln,68743
ENSMUSG00000117204,C330011F03Rik,328837
ENSMUSG00000117185,Gm34510,102637785
ENSMUSG00000042215,Bag2,213539
ENSMUSG00000092517,Art2a,11871
ENSMUSG00000006311,Etv2,14008
ENSMUSG00000042197,Zfp451,98403
ENSMUSG00000028836,Slc30a2,230810
ENSMUSG00000036733,Rbm42,68035
ENSMUSG00000004902,Slc25a18,71803
ENSMUSG00000032239,Rp9,55934
ENSMUSG00000043029,Trpv3,246788
ENSMUSG00000019210,Atp6v1e1,11973
ENSMUSG00000036411,Matcap2,68283
ENSMUSG00000028838,Extl1,56219
ENSMUSG00000044966,Fbxo48,319701
ENSMUSG00000097725,4930593A02Rik,71301
ENSMUSG00000078762,Haus5,71909
ENSMUSG00000020120,Plek,56193
ENSMUSG00000081402,Gm15455,433287
ENSMUSG00000009112,Bcl2l13,94044
ENSMUSG00000042182,Bend6,320705
ENSMUSG00000037366,Pafah2,100163
ENSMUSG00000015790,Surf1,20930
ENSMUSG00000045204,Or7g20,257872
ENSMUSG00000059303,Or7g21,258557
ENSMUSG00000004446,Bid,12122
ENSMUSG00000116801,Gm38551,102641363
ENSMUSG00000110621,Or7g22,258558
ENSMUSG00000026131,Dst,13518
ENSMUSG00000032265,Tent5a,212943
ENSMUSG00000044629,Cnrip1,380686
ENSMUSG00000030303,Far2,330450
ENSMUSG00000120300,Gm56828,118567552
ENSMUSG00000032185,Carm1,59035
ENSMUSG00000033953,Ppp3r1,19058
ENSMUSG00000056145,AI504432,229694
ENSMUSG00000099825,1810012K16Rik,69108
ENSMUSG00000117048,Gm41584,105246280
ENSMUSG00000072708,Or1e22,259024
ENSMUSG00000028832,Stmn1,16765
ENSMUSG00000075376,Rc3h2,319817
ENSMUSG00000110517,Gm31224,102633389
ENSMUSG00000013083,2200002J24Rik,69147
ENSMUSG00000078970,Dnaaf10,103784
ENSMUSG00000117085,4930542M03Rik,75154
ENSMUSG00000094763,Gm1647,381452
ENSMUSG00000005553,Atp4a,11944
ENSMUSG00000060149,BC002059,213811
ENSMUSG00000109819,B930018H19Rik,330734
ENSMUSG00000030304,Ergic2,67456
ENSMUSG00000060630,Zfp735,76390
ENSMUSG00000020116,Pno1,66249
ENSMUSG00000117314,C030013G03Rik,77414
ENSMUSG00000101012,1700008K24Rik,69311
ENSMUSG00000037348,Paqr7,71904
ENSMUSG00000000581,C1d,57316
ENSMUSG00000078521,Aunip,69885
ENSMUSG00000094488,Or1e33,259010
ENSMUSG00000100782,Gm28231,102640900
ENSMUSG00000136238,1700121C10Rik,67364
ENSMUSG00000016984,Etaa1,68145
ENSMUSG00000046671,Mtfr1l,76824
ENSMUSG00000032420,Nt5e,23959
ENSMUSG00000006315,Tmem147,69804
ENSMUSG00000121473,Adh6-ps1,639769
ENSMUSG00000009549,Srp14,20813
ENSMUSG00000065384,Gm23093,115487851
ENSMUSG00000116975,4930470H14Rik,75815
ENSMUSG00000089390,Gm23021,115487900
ENSMUSG00000032422,Snx14,244962
ENSMUSG00000047444,Or3a10,259005
ENSMUSG00000066798,Zbtb6,241322
ENSMUSG00000043692,Or3a4,259006
ENSMUSG00000050714,Zbtb26,320633
ENSMUSG00000069476,Zfp616,327963
ENSMUSG00000050989,Selenon,74777
ENSMUSG00000040093,Bmf,171543
ENSMUSG00000106306,4933401H06Rik,71038
ENSMUSG00000119989,Gm39213,105243239
ENSMUSG00000070380,Or3a1b,258701
ENSMUSG00000061099,Gapdhs,14447
ENSMUSG00000020160,Meis1,17268
ENSMUSG00000117328,4930474M22Rik,74917
ENSMUSG00000037110,Ralgapa2,241694
ENSMUSG00000037306,Man1c1,230815
ENSMUSG00000030898,Cckbr,12426
ENSMUSG00000117342,Gm31818,102634167
ENSMUSG00000098120,Gm5914,546100
ENSMUSG00000102263,Gm31415,102633632
ENSMUSG00000031073,Fgf15,14170
ENSMUSG00000119732,Gm23714,115486851
ENSMUSG00000110336,4933400L20Rik,71058
ENSMUSG00000074366,Obox5,252829
ENSMUSG00000099289,Mir6403,102465216
ENSMUSG00000037295,Ldlrap1,100017
ENSMUSG00000117264,4930452A19Rik,71092
ENSMUSG00000041583,Obox6,252830
ENSMUSG00000041578,Crx,12951
ENSMUSG00000070661,Rnf186,66825
ENSMUSG00000041143,Tmco4,77056
ENSMUSG00000041571,Selenow,20364
ENSMUSG00000030306,Tmtc1,387314
ENSMUSG00000038807,Rap1gap2,380711
ENSMUSG00000097254,C430042M11Rik,320021
ENSMUSG00000041560,Nop53,68077
ENSMUSG00000121493,Cyp4f41-ps,77875
ENSMUSG00000109717,Gm34368,102637601
ENSMUSG00000080478,Snord23,100217441
ENSMUSG00000074364,Ehd2,259300
ENSMUSG00000028747,Htr6,15565
ENSMUSG00000070808,Bicra,243842
ENSMUSG00000041120,Nbl1,17965
ENSMUSG00000050608,Micos10,433771
ENSMUSG00000097077,Gm16712,100504333
ENSMUSG00000032423,Syncrip,56403
ENSMUSG00000078796,Zfp541,666528
ENSMUSG00000028745,Capzb,12345
ENSMUSG00000089210,Gm23386,115487907
ENSMUSG00000039841,Zfp800,627049
ENSMUSG00000085958,A930019D19Rik,77806
ENSMUSG00000069814,Ccdc92b,432582
ENSMUSG00000040084,Bub1b,12236
ENSMUSG00000117076,Gm41600,105246296
ENSMUSG00000020152,Actr2,66713
ENSMUSG00000029708,Gcc1,74375
ENSMUSG00000089998,Phtf1os,100125931
ENSMUSG00000020440,Arf5,11844
ENSMUSG00000020149,Rab1a,19324
ENSMUSG00000006024,Napa,108124
ENSMUSG00000029707,Fscn3,56223
ENSMUSG00000074749,Kiz,228730
ENSMUSG00000029706,Pax4,18506
ENSMUSG00000006021,Kptn,70394
ENSMUSG00000020741,Cluh,74148
ENSMUSG00000051986,A530006G24Rik,381384
ENSMUSG00000119413,Gm25516,115489658
ENSMUSG00000037025,Foxa2,15376
ENSMUSG00000090069,E430024P14Rik,100040822
ENSMUSG00000049349,Gm5105,329763
ENSMUSG00000089458,Gm24221,115489641
ENSMUSG00000037014,Sstr4,20608
ENSMUSG00000074743,Thbd,21824
ENSMUSG00000030376,Slc8a2,110891
ENSMUSG00000101334,1700028M03Rik,69460
ENSMUSG00000027435,Cd93,17064
ENSMUSG00000109704,Gm38414,330738
ENSMUSG00000035437,Rabgap1,227800
ENSMUSG00000028744,Slc66a1,212555
ENSMUSG00000025102,3110040N11Rik,67290
ENSMUSG00000025103,Btbd1,83962
ENSMUSG00000028743,Akr7a5,110198
ENSMUSG00000038623,Tm6sf1,107769
ENSMUSG00000117427,Gm36199,102640029
ENSMUSG00000057137,Tmem140,68487
ENSMUSG00000028741,Mrto4,69902
ENSMUSG00000046806,Cyren,78412
ENSMUSG00000110626,Gm45805,115486981
ENSMUSG00000046317,BC107364,329716
ENSMUSG00000058486,Wdr91,101240
ENSMUSG00000044066,Cep68,216543
ENSMUSG00000078517,Emc1,230866
ENSMUSG00000025104,Hdgfl3,29877
ENSMUSG00000102629,Gm29999,102631733
ENSMUSG00000020142,Slc1a4,55963
ENSMUSG00000007946,Phox2a,11859
ENSMUSG00000097807,Gm26553,74690
ENSMUSG00000029848,Stra8,20899
ENSMUSG00000032737,Inppl1,16332
ENSMUSG00000121400,Clca4c-ps,622139
ENSMUSG00000117399,Gm19689,100503434
ENSMUSG00000020745,Pafah1b1,18472
ENSMUSG00000026915,Strbp,20744
ENSMUSG00000029847,Slc23a4,243753
ENSMUSG00000105982,Mir6896,102466987
ENSMUSG00000109921,Gm33326,102636189
ENSMUSG00000119666,Snord50a,115487269
ENSMUSG00000092852,Mir5103,100628580
ENSMUSG00000119432,Snord50b,115487267
ENSMUSG00000042111,Ccdc115,69668
ENSMUSG00000032425,Zfp949,71640
ENSMUSG00000026127,Imp4,27993
ENSMUSG00000130297,Gm41998,105246756
ENSMUSG00000066036,Ubr4,69116
ENSMUSG00000038784,Cnot4,53621
ENSMUSG00000090693,Trim43a,547109
ENSMUSG00000102362,4930509J09Rik,74693
ENSMUSG00000121244,Gm46597,108168342
ENSMUSG00000073377,AU016765,100043582
ENSMUSG00000088889,Gm24211,115487866
ENSMUSG00000112600,Gm49918,100040299
ENSMUSG00000049800,Sertad2,58172
ENSMUSG00000071195,Krtap10-31,622629
ENSMUSG00000042570,Mier2,70427
ENSMUSG00000119485,Gm23017,115487271
ENSMUSG00000032187,Smarca4,20586
ENSMUSG00000010554,Mettl16,67493
ENSMUSG00000105652,4930519L02Rik,102636203
ENSMUSG00000078143,Gm17344,115486898
ENSMUSG00000032725,Folr2,14276
ENSMUSG00000026126,Ptpn18,19253
ENSMUSG00000033156,Cst5,58214
ENSMUSG00000097624,Gm5091,328747
ENSMUSG00000001827,Folr1,14275
ENSMUSG00000105511,Gm33758,102636782
ENSMUSG00000053164,Gpr21,338346
ENSMUSG00000092958,Mir5128,100628597
ENSMUSG00000035403,Crb2,241324
ENSMUSG00000089900,Tbc1d22bos,74092
ENSMUSG00000026125,Prss39,21755
ENSMUSG00000054910,4931415C17Rik,70966
ENSMUSG00000038893,Fam117a,215512
ENSMUSG00000035640,Cbarp,100503659
ENSMUSG00000026124,Cfc1,12627
ENSMUSG00000035392,Dennd1a,227801
ENSMUSG00000117029,Gm36201,102640031
ENSMUSG00000037529,Prss40,21756
ENSMUSG00000133086,Gm41533,105246220
ENSMUSG00000000282,Mnt,17428
ENSMUSG00000050122,Vwa3b,70853
ENSMUSG00000092522,Gm20389,102635958
ENSMUSG00000038759,Nup205,70699
ENSMUSG00000049659,Aftph,216549
ENSMUSG00000035242,Oaz1,18245
ENSMUSG00000078630,Tomt,791260
ENSMUSG00000030842,Lamtor1,66508
ENSMUSG00000039983,Ccdc32,269336
ENSMUSG00000064307,Lrrc51,69358
ENSMUSG00000117534,Gm20161,100504304
ENSMUSG00000058589,Anks1b,77531
ENSMUSG00000026114,Cnga3,12790
ENSMUSG00000095193,Gm20939,100044193
ENSMUSG00000027324,Rpusd2,271842
ENSMUSG00000000247,Lhx2,16870
ENSMUSG00000086392,Mccc1os,654424
ENSMUSG00000109827,Gm6213,621335
ENSMUSG00000026113,Inpp4a,269180
ENSMUSG00000099384,1700110C19Rik,100526796
ENSMUSG00000027326,Knl1,76464
ENSMUSG00000106441,Gm42921,102640520
ENSMUSG00000106441,Gm42921,102640592
ENSMUSG00000042363,Lgalsl,216551
ENSMUSG00000066306,Numa1,101706
ENSMUSG00000064671,Gm22807,115485832
ENSMUSG00000038351,Sgsm2,97761
ENSMUSG00000073155,Stmp1,67705
ENSMUSG00000029843,Slc13a4,243755
ENSMUSG00000032198,Dock6,319899
ENSMUSG00000052769,Gm9889,791369
ENSMUSG00000033059,Pygb,110078
ENSMUSG00000102785,Gm2447,329639
ENSMUSG00000047420,Fam180a,208164
ENSMUSG00000029840,Mtpn,14489
ENSMUSG00000042810,Krba1,77827
ENSMUSG00000079414,Gm11110,100169874
ENSMUSG00000020134,Peli1,67245
ENSMUSG00000070427,Il18bp,16068
ENSMUSG00000039838,Slc45a1,242773
ENSMUSG00000070426,Rnf121,75212
ENSMUSG00000027323,Rad51,19361
ENSMUSG00000098317,Mir6926,102465558
ENSMUSG00000038335,Tsr1,104662
ENSMUSG00000117501,Gm30117,102631899
ENSMUSG00000014592,Camta1,100072
ENSMUSG00000093738,AI606473,99686
ENSMUSG00000100812,A730098A19Rik,102632990
ENSMUSG00000096965,3300005D01Rik,78512
ENSMUSG00000104785,Gm31121,102633249
ENSMUSG00000032046,Abhd12,76192
ENSMUSG00000098473,Mir7083,102465657
ENSMUSG00000047822,Angptl8,624219
ENSMUSG00000030649,Anapc15,75430
ENSMUSG00000019066,Rab3d,19340
ENSMUSG00000068551,Zfp467,68910
ENSMUSG00000074281,Gm12522,100038453
ENSMUSG00000110406,4930470O06Rik,75017
ENSMUSG00000020128,Vps54,245944
ENSMUSG00000097357,Gm16793,100504714
ENSMUSG00000040883,Tmem205,235043
ENSMUSG00000097727,F630040K05Rik,433111
ENSMUSG00000097393,D030068K23Rik,628686
ENSMUSG00000006241,Ccdc159,67119
ENSMUSG00000070730,Rmdn3,67809
ENSMUSG00000033917,Gde1,56209
ENSMUSG00000029797,Sspo,243369
ENSMUSG00000033904,Ccp110,101565
ENSMUSG00000039768,Dnajc11,230935
ENSMUSG00000046814,Gchfr,320415
ENSMUSG00000034278,Dnajc17,69408
ENSMUSG00000020014,Cfap54,380654
ENSMUSG00000120162,Gm5817,115488784
ENSMUSG00000055926,Gm14137,623781
ENSMUSG00000068580,Zfyve19,72008
ENSMUSG00000066158,AY512931,434310
ENSMUSG00000072761,Gm6712,100862203
ENSMUSG00000040563,Plppr2,235044
ENSMUSG00000030982,Vps35l,71517
ENSMUSG00000001323,Srr,27364
ENSMUSG00000027317,Ppp1r14d,72112
ENSMUSG00000039759,Thap3,69876
ENSMUSG00000119358,Gm24868,115486167
ENSMUSG00000027315,Spint1,20732
ENSMUSG00000038717,Atp5mg,27425
ENSMUSG00000116551,Gm41517,105246183
ENSMUSG00000047777,Phf13,230936
ENSMUSG00000052798,Nup107,103468
ENSMUSG00000026112,Coa5,76178
ENSMUSG00000073700,Klhl21,242785
ENSMUSG00000059890,Ube4a,140630
ENSMUSG00000028952,Zbtb48,100090
ENSMUSG00000026111,Unc50,67387
ENSMUSG00000110058,Gm5907,546036
ENSMUSG00000061525,4921509C19Rik,381393
ENSMUSG00000034226,Rhov,228543
ENSMUSG00000034216,Vps18,228545
ENSMUSG00000028950,Tas1r1,110326
ENSMUSG00000109141,Gm30692,102632684
ENSMUSG00000097047,1110020A21Rik,68531
